sample_id,stage_id,status,sequence_id,mixture_id,source_timestep,source_phase_id,pressure_stage,distance_stage,L_m,piston_position_m,V_NDIR_CH4,V_NDIR_CO2,V_TCS,T_C,P_MPa,H_RH,x_H2,x_CH4,x_CO2,x_N2,TOF,Amp,f_peak,A_fft_max,sound_speed,attenuation_alpha,c_sound,c_T_norm,delta_Amp,tau_s,tau_ms,t_round_s,t_round_ms,reflection_count,fiber_direct_index,fiber_direct_amp,fiber_tail_energy,fiber_alpha_est,T_K,P_kPa,p_ws_kPa,p_H2O_kPa,x_H2O,P_dry_kPa,AH_g_m3,delta_I_CH4,delta_I_CO2,A_NDIR_CH4,A_NDIR_CO2,ndir_ch4_saturated,ndir_co2_saturated,optical_baseline_drift_ch4,optical_baseline_drift_co2,lambda_mix_calibrated,thermal_baseline_drift,calibration_status
W00034,distance_stage,synthetic_measurement,Q000009,MD00003,70,steady,mid,mid,0.20000000298023224,0.20000000298023224,1.2410796880722046,1.6659106016159058,1.2778449058532715,25.30929946899414,0.4311000108718872,20.702800750732422,9.705846786499023,82.66951751708984,6.624685764312744,0.9999529719352722,0.00048,0.8263717293739319,40000.0,8.51717472076416,416.6666728754838,0.9535528414666031,416.6666728754838,416.48109319408735,-0.17362827062606812,0.006727688219172507,6.727688219172507,0.0,0.0,0.0,58.0,0.8871896266937256,13.584016799926758,743.1973305845593,298.4592994689941,431.1000108718872,3.2259078181662075,0.6678532679972495,0.0015491840667007542,430.43215760388995,0.48490297816985534,-1.2589203119277954,-0.8340893983840942,1.2589203119277954,0.8340893983840942,False,False,0.0,0.0,1.2778449058532715,0.0,pending
W00035,pressure_stage,synthetic_measurement,Q000009,MD00003,85,steady,high,long,0.20000000298023224,0.20000000298023224,1.2410796880722046,1.6659106016159058,1.2778449058532715,25.30929946899414,0.4311000108718872,20.702800750732422,9.705846786499023,82.66951751708984,6.624685764312744,0.9999529719352722,0.00048,0.8269304037094116,40000.0,8.491033554077148,416.6666728754838,0.9501736989781263,416.6666728754838,416.48109319408735,-0.17306959629058838,0.004735678195849866,4.735678195849866,0.0,0.0,0.0,58.0,0.8881800174713135,13.572996139526367,1055.8149685669032,298.4592994689941,431.1000108718872,3.2259078181662075,0.6678532679972495,0.0015491840667007542,430.43215760388995,0.48490297816985534,-1.2589203119277954,-0.8340893983840942,1.2589203119277954,0.8340893983840942,False,False,0.0,0.0,1.2778449058532715,0.0,pending
W00036,purge_stage,synthetic_measurement,Q000009,MD00003,100,recovery,mid,mid,0.20000000298023224,0.20000000298023224,1.2805384397506714,1.6911083459854126,1.2724543809890747,25.30929946899414,0.4311000108718872,20.702800750732422,9.705846786499023,82.66951751708984,6.624685764312744,0.9999529719352722,0.000485,0.8298763632774353,40000.0,8.538050651550293,412.3711401654273,0.9323927320753991,412.3711401654273,412.1855604840308,-0.1701236367225647,0.005233737484467694,5.233737484467694,0.0,0.0,0.0,58.0,0.8858211040496826,13.571632385253906,955.3402210815563,298.4592994689941,431.1000108718872,3.2259078181662075,0.6678532679972495,0.0015491840667007542,430.43215760388995,0.48490297816985534,-1.2194615602493286,-0.8088916540145874,1.2194615602493286,0.8088916540145874,False,False,0.0,0.0,1.2724543809890747,0.0,pending
W00037,baseline_stage,calibration_control,Q000010,MD00003,0,baseline,low,short,0.6000000238418579,0.6000000238418579,2.428593635559082,2.4135751724243164,1.1316660642623901,25.30929946899414,0.4311000108718872,20.702800750732422,6.976586818695068,70.68312072753906,3.0466690063476562,19.293622970581055,0.001795,0.9507792592048645,39800.0,9.771135330200195,334.2618517224835,0.0841222596243433,334.2618517224835,334.07627204108707,-0.0492207407951355,999999999.9999999,999999999999.9999,0.003395,3.395,2.0,189.0,0.9504891037940979,16.07111930847168,1.6666666004392866e-09,298.4592994689941,431.1000108718872,3.2259078181662075,0.6678532679972495,0.0015491840667007542,430.43215760388995,0.48490297816985534,-0.07140636444091797,-0.0864248275756836,0.07140636444091797,0.0864248275756836,False,False,0.0,0.0,1.1316660642623901,0.0,pending
W00038,distance_stage,synthetic_measurement,Q000010,MD00003,70,steady,mid,mid,0.6000000238418579,0.6000000238418579,1.3843084573745728,2.0305192470550537,1.247148036956787,25.30929946899414,0.4311000108718872,20.702800750732422,6.976586818695068,70.68312072753906,3.0466690063476562,19.293622970581055,0.00134,0.7011444568634033,40400.0,7.202965259552002,447.761211822282,0.5917355441852589,447.761211822282,447.57563214088555,-0.2988555431365967,999999999.9999999,999999999999.9999,0.002485,2.485,1.0,143.0,0.8156625032424927,10.078373908996582,1.6666666004392866e-09,298.4592994689941,431.1000108718872,3.2259078181662075,0.6678532679972495,0.0015491840667007542,430.43215760388995,0.48490297816985534,-1.1156915426254272,-0.4694807529449463,1.1156915426254272,0.4694807529449463,False,False,0.0,0.0,1.247148036956787,0.0,pending
W00039,pressure_stage,synthetic_measurement,Q000010,MD00003,85,steady,high,long,0.6000000238418579,0.6000000238418579,1.3843084573745728,2.0305192470550537,1.247148036956787,25.30929946899414,0.4311000108718872,20.702800750732422,6.976586818695068,70.68312072753906,3.0466690063476562,19.293622970581055,0.00134,0.7006354928016663,40000.0,7.251462459564209,447.761211822282,0.5929458246433289,447.761211822282,447.57563214088555,-0.29936450719833374,0.00595869096306396,5.95869096306396,0.002485,2.485,1.0,143.0,0.8145030736923218,10.111824989318848,279.70348030640037,298.4592994689941,431.1000108718872,3.2259078181662075,0.6678532679972495,0.0015491840667007542,430.43215760388995,0.48490297816985534,-1.1156915426254272,-0.4694807529449463,1.1156915426254272,0.4694807529449463,False,False,0.0,0.0,1.247148036956787,0.0,pending
W00040,purge_stage,synthetic_measurement,Q000010,MD00003,100,recovery,mid,mid,0.6000000238418579,0.6000000238418579,1.419118046760559,2.043287754058838,1.2432986497879028,25.30929946899414,0.4311000108718872,20.702800750732422,6.976586818695068,70.68312072753906,3.0466690063476562,19.293622970581055,0.00135,0.7010737657546997,40000.0,7.242852687835693,444.44446210507994,0.591903590082857,444.44446210507994,444.2588824236835,-0.2989262342453003,0.02916327651253513,29.16327651253513,0.00251,2.5100000000000002,1.0,144.0,0.8172228932380676,10.086706161499023,57.14949757867261,298.4592994689941,431.1000108718872,3.2259078181662075,0.6678532679972495,0.0015491840667007542,430.43215760388995,0.48490297816985534,-1.080881953239441,-0.4567122459411621,1.080881953239441,0.4567122459411621,False,False,0.0,0.0,1.2432986497879028,0.0,pending
W00041,baseline_stage,calibration_control,Q000011,MD00003,0,baseline,low,short,1.0,1.0,2.4069876670837402,2.4240362644195557,1.1179887056350708,25.30929946899414,0.4311000108718872,20.702800750732422,6.0866780281066895,67.306396484375,11.863241195678711,14.74368667602539,0.002925,0.9476946592330933,40200.0,9.761530876159668,341.88034188034186,0.05372291802562038,341.88034188034186,341.6947621989454,-0.05230534076690674,0.008151986152393905,8.151986152393905,0.005665,5.665,1.0,302.0,0.9505888819694519,12.999571800231934,122.6694919870958,298.4592994689941,431.1000108718872,3.2259078181662075,0.6678532679972495,0.0015491840667007542,430.43215760388995,0.48490297816985534,-0.09301233291625977,-0.07596373558044434,0.09301233291625977,0.07596373558044434,False,False,0.0,0.0,1.1179887056350708,0.0,pending
W00042,distance_stage,synthetic_measurement,Q000011,MD00003,70,steady,mid,mid,1.0,1.0,1.4170252084732056,1.2547507286071777,1.196620225906372,25.30929946899414,0.4311000108718872,20.702800750732422,6.0866780281066895,67.306396484375,11.863241195678711,14.74368667602539,0.00225,0.32547593116760254,39800.0,3.3724324703216553,444.44444444444446,1.1224667642530721,444.44444444444446,444.258864763048,-0.6745240688323975,0.005416177129976077,5.416177129976077,0.0,0.0,0.0,235.0,0.5548473596572876,5.0930070877075195,184.6320709242419,298.4592994689941,431.1000108718872,3.2259078181662075,0.6678532679972495,0.0015491840667007542,430.43215760388995,0.48490297816985534,-1.0829747915267944,-1.2452492713928223,1.0829747915267944,1.2452492713928223,False,False,0.0,0.0,1.196620225906372,0.0,pending
W00043,pressure_stage,synthetic_measurement,Q000011,MD00003,85,steady,high,long,1.0,1.0,1.4170252084732056,1.2547507286071777,1.196620225906372,25.30929946899414,0.4311000108718872,20.702800750732422,6.0866780281066895,67.306396484375,11.863241195678711,14.74368667602539,0.00225,0.32539913058280945,39800.0,3.3571181297302246,444.44444444444446,1.1227027560421659,444.44444444444446,444.258864763048,-0.6746008694171906,0.005869455617631381,5.869455617631381,0.0,0.0,0.0,235.0,0.5538705587387085,5.100335121154785,170.37355167932083,298.4592994689941,431.1000108718872,3.2259078181662075,0.6678532679972495,0.0015491840667007542,430.43215760388995,0.48490297816985534,-1.0829747915267944,-1.2452492713928223,1.0829747915267944,1.2452492713928223,False,False,0.0,0.0,1.196620225906372,0.0,pending
W00044,purge_stage,synthetic_measurement,Q000011,MD00003,100,recovery,mid,mid,1.0,1.0,1.450023889541626,1.293726921081543,1.193999171257019,25.30929946899414,0.4311000108718872,20.702800750732422,6.0866780281066895,67.306396484375,11.863241195678711,14.74368667602539,0.00227,0.3312980532646179,39400.0,3.40645170211792,440.5286343612335,1.1047368457436024,440.5286343612335,440.34305467983705,-0.6687019467353821,0.004830858125707759,4.830858125707759,0.0,0.0,0.0,236.0,0.5596492290496826,5.146374702453613,207.0025602032128,298.4592994689941,431.1000108718872,3.2259078181662075,0.6678532679972495,0.0015491840667007542,430.43215760388995,0.48490297816985534,-1.049976110458374,-1.206273078918457,1.049976110458374,1.206273078918457,False,False,0.0,0.0,1.193999171257019,0.0,pending
W00045,baseline_stage,calibration_control,Q000012,MD00003,0,baseline,low,short,1.399999976158142,1.399999976158142,2.4365389347076416,2.4005861282348633,1.1267520189285278,25.30929946899414,0.4311000108718872,20.702800750732422,11.714874267578125,81.07746887207031,0.27564799785614014,6.932010173797607,0.00406,0.9496385455131531,40400.0,9.727038383483887,344.82758033451773,0.036909890053594595,344.82758033451773,344.6420006531213,-0.050361454486846924,0.004851253556906555,4.851253556906555,0.007915,7.915,1.0,415.0,0.9495839476585388,9.303528785705566,147.23735176303552,298.4592994689941,431.1000108718872,3.2259078181662075,0.6678532679972495,0.0015491840667007542,430.43215760388995,0.48490297816985534,-0.0634610652923584,-0.09941387176513672,0.0634610652923584,0.09941387176513672,False,False,0.0,0.0,1.1267520189285278,0.0,pending
W00046,distance_stage,synthetic_measurement,Q000012,MD00003,70,steady,mid,mid,1.399999976158142,1.399999976158142,1.2610105276107788,2.3846962451934814,1.3306331634521484,25.30929946899414,0.4311000108718872,20.702800750732422,11.714874267578125,81.07746887207031,0.27564799785614014,6.932010173797607,0.00269,0.6096068620681763,40200.0,6.280550956726074,520.4460877911308,0.35352930459166737,520.4460877911308,520.2605081097344,-0.39039313793182373,0.004704252613173173,4.704252613173173,0.005185,5.1850000000000005,1.0,278.0,0.760858952999115,7.903511047363281,151.83830146572816,298.4592994689941,431.1000108718872,3.2259078181662075,0.6678532679972495,0.0015491840667007542,430.43215760388995,0.48490297816985534,-1.2389894723892212,-0.11530375480651855,1.2389894723892212,0.11530375480651855,False,False,0.0,0.0,1.3306331634521484,0.0,pending
W00047,pressure_stage,synthetic_measurement,Q000012,MD00003,85,steady,high,long,1.399999976158142,1.399999976158142,1.2610105276107788,2.3846962451934814,1.3306331634521484,25.30929946899414,0.4311000108718872,20.702800750732422,11.714874267578125,81.07746887207031,0.27564799785614014,6.932010173797607,0.00269,0.6108012795448303,40200.0,6.309200763702393,520.4460877911308,0.35213115654871835,520.4460877911308,520.2605081097344,-0.3891987204551697,0.006447925017526861,6.447925017526861,0.005185,5.1850000000000005,1.0,278.0,0.7594770193099976,7.879837989807129,110.77761055042419,298.4592994689941,431.1000108718872,3.2259078181662075,0.6678532679972495,0.0015491840667007542,430.43215760388995,0.48490297816985534,-1.2389894723892212,-0.11530375480651855,1.2389894723892212,0.11530375480651855,False,False,0.0,0.0,1.3306331634521484,0.0,pending
W00048,purge_stage,synthetic_measurement,Q000012,MD00003,100,recovery,mid,mid,1.399999976158142,1.399999976158142,1.3001947402954102,2.385226011276245,1.323837161064148,25.30929946899414,0.4311000108718872,20.702800750732422,11.714874267578125,81.07746887207031,0.27564799785614014,6.932010173797607,0.00272,0.6100195050239563,40200.0,6.2873430252075195,514.7058735875522,0.35304596806724786,514.7058735875522,514.5202939061558,-0.3899804949760437,0.007199958393281579,7.199958393281579,0.005245,5.244999999999999,1.0,281.0,0.7600703239440918,7.924267768859863,99.20692418395662,298.4592994689941,431.1000108718872,3.2259078181662075,0.6678532679972495,0.0015491840667007542,430.43215760388995,0.48490297816985534,-1.1998052597045898,-0.11477398872375488,1.1998052597045898,0.11477398872375488,False,False,0.0,0.0,1.323837161064148,0.0,pending
W00049,baseline_stage,calibration_control,Q000013,MD00004,0,baseline,low,short,0.20000000298023224,0.20000000298023224,2.400909423828125,2.404144048690796,1.119092583656311,22.63990020751953,0.5776000022888184,33.92409896850586,1.7609659433364868,77.40362548828125,1.0272469520568848,19.80815887451172,0.000665,0.9490622282028198,39800.0,9.772024154663086,300.75188418080035,0.26140454673987756,300.75188418080035,302.1679440562886,-0.050937771797180176,0.005763539791038221,5.7635397910382205,0.0,0.0,0.0,76.0,0.9509811401367188,18.968978881835938,867.5224092785373,295.7899002075195,577.6000022888184,2.7478778320907193,0.932192795292089,0.0016139071876699249,576.6678094935263,0.6829380536592787,-0.099090576171875,-0.0958559513092041,0.099090576171875,0.0958559513092041,False,False,0.0,0.0,1.119092583656311,0.0,pending
W00050,distance_stage,synthetic_measurement,Q000013,MD00004,70,steady,mid,mid,0.20000000298023224,0.20000000298023224,1.2911393642425537,2.2753119468688965,1.133399486541748,22.63990020751953,0.5776000022888184,33.92409896850586,1.7609659433364868,77.40362548828125,1.0272469520568848,19.80815887451172,0.00055,0.8910732269287109,39800.0,9.138179779052734,363.6363690549677,0.5766433403231619,363.6363690549677,365.05242893045596,-0.10892677307128906,0.007056619625408672,7.056619625408672,0.0,0.0,0.0,65.0,0.9183792471885681,15.932464599609375,708.5545474905244,295.7899002075195,577.6000022888184,2.7478778320907193,0.932192795292089,0.0016139071876699249,576.6678094935263,0.6829380536592787,-1.2088606357574463,-0.22468805313110352,1.2088606357574463,0.22468805313110352,False,False,0.0,0.0,1.133399486541748,0.0,pending
W00051,pressure_stage,synthetic_measurement,Q000013,MD00004,85,steady,high,long,0.20000000298023224,0.20000000298023224,1.2911393642425537,2.2753119468688965,1.133399486541748,22.63990020751953,0.5776000022888184,33.92409896850586,1.7609659433364868,77.40362548828125,1.0272469520568848,19.80815887451172,0.00055,0.8910680413246155,40000.0,9.139287948608398,363.6363690549677,0.5766724379267615,363.6363690549677,365.05242893045596,-0.10893195867538452,0.007275930562310917,7.275930562310918,0.0,0.0,0.0,65.0,0.9192949533462524,15.934633255004883,687.1973121065821,295.7899002075195,577.6000022888184,2.7478778320907193,0.932192795292089,0.0016139071876699249,576.6678094935263,0.6829380536592787,-1.2088606357574463,-0.22468805313110352,1.2088606357574463,0.22468805313110352,False,False,0.0,0.0,1.133399486541748,0.0,pending
W00052,purge_stage,synthetic_measurement,Q000013,MD00004,100,recovery,mid,mid,0.20000000298023224,0.20000000298023224,1.3281316757202148,2.279606342315674,1.1329225301742554,22.63990020751953,0.5776000022888184,33.92409896850586,1.7609659433364868,77.40362548828125,1.0272469520568848,19.80815887451172,0.000555,0.8918682336807251,40000.0,9.12602710723877,360.36036573014815,0.5721843784872274,360.36036573014815,361.7764256056364,-0.1081317663192749,0.00564440955227223,5.64440955227223,0.0,0.0,0.0,65.0,0.9206762909889221,16.009319305419922,885.8322343886937,295.7899002075195,577.6000022888184,2.7478778320907193,0.932192795292089,0.0016139071876699249,576.6678094935263,0.6829380536592787,-1.1718683242797852,-0.22039365768432617,1.1718683242797852,0.22039365768432617,False,False,0.0,0.0,1.1329225301742554,0.0,pending
W00053,baseline_stage,calibration_control,Q000014,MD00004,0,baseline,low,short,0.6000000238418579,0.6000000238418579,2.403423547744751,2.4049556255340576,1.1105777025222778,22.63990020751953,0.5776000022888184,33.92409896850586,1.7609659433364868,82.65570068359375,1.0272469520568848,14.5560884475708,0.0018,0.950736403465271,40000.0,9.763579368591309,333.33334657880994,0.08419738520046337,333.33334657880994,334.7494064542982,-0.049263596534729004,0.059753667758530755,59.75366775853075,0.00341,3.4099999999999997,2.0,190.0,0.9514057040214539,16.058046340942383,27.892289510568897,295.7899002075195,577.6000022888184,2.7478778320907193,0.932192795292089,0.0016139071876699249,576.6678094935263,0.6829380536592787,-0.09657645225524902,-0.09504437446594238,0.09657645225524902,0.09504437446594238,False,False,0.0,0.0,1.1105777025222778,0.0,pending
W00054,distance_stage,synthetic_measurement,Q000014,MD00004,70,steady,mid,mid,0.6000000238418579,0.6000000238418579,1.2522835731506348,2.257126808166504,1.1318408250808716,22.63990020751953,0.5776000022888184,33.92409896850586,1.7609659433364868,82.65570068359375,1.0272469520568848,14.5560884475708,0.001445,0.7804974317550659,40200.0,8.040760040283203,415.2249299943653,0.4130396994947296,415.2249299943653,416.64098986985357,-0.21950256824493408,0.00894438524525172,8.944385245251722,0.0027,2.7,2.0,154.0,0.8616684675216675,11.939815521240234,186.33662959945343,295.7899002075195,577.6000022888184,2.7478778320907193,0.932192795292089,0.0016139071876699249,576.6678094935263,0.6829380536592787,-1.2477164268493652,-0.2428731918334961,1.2477164268493652,0.2428731918334961,False,False,0.0,0.0,1.1318408250808716,0.0,pending
W00055,pressure_stage,synthetic_measurement,Q000014,MD00004,85,steady,high,long,0.6000000238418579,0.6000000238418579,1.2522835731506348,2.257126808166504,1.1318408250808716,22.63990020751953,0.5776000022888184,33.92409896850586,1.7609659433364868,82.65570068359375,1.0272469520568848,14.5560884475708,0.001445,0.780807375907898,39600.0,8.013690948486328,415.2249299943653,0.4123779791544385,415.2249299943653,416.64098986985357,-0.21919262409210205,0.007059346670281816,7.059346670281816,0.0027,2.7,2.0,154.0,0.8616584539413452,11.853818893432617,236.0936044486325,295.7899002075195,577.6000022888184,2.7478778320907193,0.932192795292089,0.0016139071876699249,576.6678094935263,0.6829380536592787,-1.2477164268493652,-0.2428731918334961,1.2477164268493652,0.2428731918334961,False,False,0.0,0.0,1.1318408250808716,0.0,pending
W00056,purge_stage,synthetic_measurement,Q000014,MD00004,100,recovery,mid,mid,0.6000000238418579,0.6000000238418579,1.2906548976898193,2.262054443359375,1.1311321258544922,22.63990020751953,0.5776000022888184,33.92409896850586,1.7609659433364868,82.65570068359375,1.0272469520568848,14.5560884475708,0.001455,0.7811815738677979,40200.0,8.039249420166016,412.3711504067752,0.41157942900625955,412.3711504067752,413.78721028226346,-0.21881842613220215,0.1961648955400156,196.1648955400156,0.00272,2.72,2.0,155.0,0.8609506487846375,11.893321990966797,8.496253092844043,295.7899002075195,577.6000022888184,2.7478778320907193,0.932192795292089,0.0016139071876699249,576.6678094935263,0.6829380536592787,-1.2093451023101807,-0.237945556640625,1.2093451023101807,0.237945556640625,False,False,0.0,0.0,1.1311321258544922,0.0,pending
W00057,baseline_stage,calibration_control,Q000015,MD00004,0,baseline,low,short,1.0,1.0,2.423226833343506,2.4088947772979736,1.1131139993667603,22.63990020751953,0.5776000022888184,33.92409896850586,1.7609659433364868,96.645263671875,1.0272469520568848,0.5665270090103149,0.00294,0.9471679329872131,40000.0,9.75761890411377,340.13605442176873,0.05427886995755415,340.13605442176873,341.552114297257,-0.052832067012786865,0.007081409470429427,7.081409470429427,0.00569,5.6899999999999995,1.0,303.0,0.9479668736457825,13.003378868103027,141.21482512426422,295.7899002075195,577.6000022888184,2.7478778320907193,0.932192795292089,0.0016139071876699249,576.6678094935263,0.6829380536592787,-0.07677316665649414,-0.09110522270202637,0.07677316665649414,0.09110522270202637,False,False,0.0,0.0,1.1131139993667603,0.0,pending
W00058,distance_stage,synthetic_measurement,Q000015,MD00004,70,steady,mid,mid,1.0,1.0,1.1060339212417603,2.2619524002075195,1.132891058921814,22.63990020751953,0.5776000022888184,33.92409896850586,1.7609659433364868,96.645263671875,1.0272469520568848,0.5665270090103149,0.00228,0.6855835914611816,40200.0,7.06757926940918,438.5964912280702,0.37748484509292984,438.5964912280702,440.01255110355845,-0.31441640853881836,0.006411364268668847,6.411364268668847,0.00437,4.37,1.0,238.0,0.8063370585441589,9.515156745910645,155.97304381640197,295.7899002075195,577.6000022888184,2.7478778320907193,0.932192795292089,0.0016139071876699249,576.6678094935263,0.6829380536592787,-1.3939660787582397,-0.23804759979248047,1.3939660787582397,0.23804759979248047,False,False,0.0,0.0,1.132891058921814,0.0,pending
W00059,pressure_stage,synthetic_measurement,Q000015,MD00004,85,steady,high,long,1.0,1.0,1.1060339212417603,2.2619524002075195,1.132891058921814,22.63990020751953,0.5776000022888184,33.92409896850586,1.7609659433364868,96.645263671875,1.0272469520568848,0.5665270090103149,0.00228,0.6846393942832947,40000.0,7.039433479309082,438.5964912280702,0.3788630110369496,438.5964912280702,440.01255110355845,-0.3153606057167053,0.005958539187508904,5.9585391875089035,0.00437,4.37,1.0,238.0,0.8060686588287354,9.448250770568848,167.82636960688876,295.7899002075195,577.6000022888184,2.7478778320907193,0.932192795292089,0.0016139071876699249,576.6678094935263,0.6829380536592787,-1.3939660787582397,-0.23804759979248047,1.3939660787582397,0.23804759979248047,False,False,0.0,0.0,1.132891058921814,0.0,pending
W00060,purge_stage,synthetic_measurement,Q000015,MD00004,100,recovery,mid,mid,1.0,1.0,1.1499402523040771,2.266850471496582,1.1322318315505981,22.63990020751953,0.5776000022888184,33.92409896850586,1.7609659433364868,96.645263671875,1.0272469520568848,0.5665270090103149,0.0023,0.6838786602020264,39800.0,7.067070007324219,434.7826086956522,0.3799747744618189,434.7826086956522,436.19866857114044,-0.31612133979797363,0.005588086502921493,5.588086502921493,0.00441,4.41,1.0,239.0,0.8074868321418762,9.10049819946289,178.95213316350646,295.7899002075195,577.6000022888184,2.7478778320907193,0.932192795292089,0.0016139071876699249,576.6678094935263,0.6829380536592787,-1.3500597476959229,-0.23314952850341797,1.3500597476959229,0.23314952850341797,False,False,0.0,0.0,1.1322318315505981,0.0,pending
W00061,baseline_stage,calibration_control,Q000016,MD00004,0,baseline,low,short,1.399999976158142,1.399999976158142,2.376464366912842,2.398454427719116,1.114595890045166,22.63990020751953,0.5776000022888184,33.92409896850586,1.7609659433364868,82.83061981201172,1.0272469520568848,14.381168365478516,0.004075,0.9482388496398926,39600.0,9.739706039428711,343.5582763578263,0.037963470192606576,343.5582763578263,344.97433623331455,-0.05176115036010742,0.006363338969563304,6.363338969563304,0.0079,7.9,1.0,417.0,0.9474967122077942,7.302783489227295,112.25014569653624,295.7899002075195,577.6000022888184,2.7478778320907193,0.932192795292089,0.0016139071876699249,576.6678094935263,0.6829380536592787,-0.1235356330871582,-0.10154557228088379,0.1235356330871582,0.10154557228088379,False,False,0.0,0.0,1.114595890045166,0.0,pending
W00062,distance_stage,synthetic_measurement,Q000016,MD00004,70,steady,mid,mid,1.399999976158142,1.399999976158142,1.2538188695907593,2.2609126567840576,1.1293843984603882,22.63990020751953,0.5776000022888184,33.92409896850586,1.7609659433364868,82.83061981201172,1.0272469520568848,14.381168365478516,0.003245,0.5998402237892151,40000.0,6.182907581329346,431.4329664585954,0.36506568686923957,431.4329664585954,432.84902633408365,-0.4001597762107849,0.004202846564941514,4.202846564941514,0.0063,6.3,1.0,334.0,0.7549607753753662,7.750265598297119,169.95284396252222,295.7899002075195,577.6000022888184,2.7478778320907193,0.932192795292089,0.0016139071876699249,576.6678094935263,0.6829380536592787,-1.2461811304092407,-0.23908734321594238,1.2461811304092407,0.23908734321594238,False,False,0.0,0.0,1.1293843984603882,0.0,pending
W00063,pressure_stage,synthetic_measurement,Q000016,MD00004,85,steady,high,long,1.399999976158142,1.399999976158142,1.2538188695907593,2.2609126567840576,1.1293843984603882,22.63990020751953,0.5776000022888184,33.92409896850586,1.7609659433364868,82.83061981201172,1.0272469520568848,14.381168365478516,0.003245,0.6003118753433228,40000.0,6.193662166595459,431.4329664585954,0.3645042680448352,431.4329664585954,432.84902633408365,-0.39968812465667725,0.004624963844017665,4.624963844017665,0.0063,6.3,1.0,334.0,0.7550373673439026,7.706510543823242,154.44136441711814,295.7899002075195,577.6000022888184,2.7478778320907193,0.932192795292089,0.0016139071876699249,576.6678094935263,0.6829380536592787,-1.2461811304092407,-0.23908734321594238,1.2461811304092407,0.23908734321594238,False,False,0.0,0.0,1.1293843984603882,0.0,pending
W00064,purge_stage,synthetic_measurement,Q000016,MD00004,100,recovery,mid,mid,1.399999976158142,1.399999976158142,1.2912403345108032,2.2654974460601807,1.1288914680480957,22.63990020751953,0.5776000022888184,33.92409896850586,1.7609659433364868,82.83061981201172,1.0272469520568848,14.381168365478516,0.003265,0.6031500697135925,40000.0,6.210093975067139,428.7901917789103,0.36113517857026567,428.7901917789103,430.20625165439856,-0.39684993028640747,0.003504918786909938,3.504918786909938,0.006345,6.345,1.0,336.0,0.7547443509101868,7.806249618530273,203.795228898775,295.7899002075195,577.6000022888184,2.7478778320907193,0.932192795292089,0.0016139071876699249,576.6678094935263,0.6829380536592787,-1.2087596654891968,-0.23450255393981934,1.2087596654891968,0.23450255393981934,False,False,0.0,0.0,1.1288914680480957,0.0,pending
W00065,baseline_stage,calibration_control,Q000017,MD00005,0,baseline,low,short,0.20000000298023224,0.20000000298023224,2.3559787273406982,2.392897367477417,1.1140934228897095,23.823200225830078,0.30090001225471497,71.6404037475586,9.003349304199219,74.53604125976562,2.737391948699951,13.723217964172363,0.000665,0.9487891793251038,40000.0,9.769464492797852,300.75188418080035,0.2628432730513698,300.75188418080035,301.4579640453023,-0.05121082067489624,0.008327226726806952,8.327226726806952,0.0,0.0,0.0,76.0,0.9506263136863708,18.984153747558594,600.4399891500767,296.97320022583006,300.90001225471497,2.951531335532098,2.114488965510903,0.0070272146207856125,298.78552328920404,1.542933027215156,-0.14402127265930176,-0.10710263252258301,0.14402127265930176,0.10710263252258301,False,False,0.0,0.0,1.1140934228897095,0.0,pending
W00066,distance_stage,synthetic_measurement,Q000017,MD00005,70,steady,mid,mid,0.20000000298023224,0.20000000298023224,1.2975863218307495,2.0285513401031494,1.2650282382965088,23.823200225830078,0.30090001225471497,71.6404037475586,9.003349304199219,74.53604125976562,2.737391948699951,13.723217964172363,0.00049,0.8323372602462769,40200.0,8.576478004455566,408.1632713882291,0.9175877834494882,408.1632713882291,408.869351252731,-0.16766273975372314,0.003313872813818843,3.313872813818843,0.0,0.0,0.0,59.0,0.8912652730941772,13.74069595336914,1508.8086376291226,296.97320022583006,300.90001225471497,2.951531335532098,2.114488965510903,0.0070272146207856125,298.78552328920404,1.542933027215156,-1.2024136781692505,-0.4714486598968506,1.2024136781692505,0.4714486598968506,False,False,0.0,0.0,1.2650282382965088,0.0,pending
W00067,pressure_stage,synthetic_measurement,Q000017,MD00005,85,steady,high,long,0.20000000298023224,0.20000000298023224,1.2975863218307495,2.0285513401031494,1.2650282382965088,23.823200225830078,0.30090001225471497,71.6404037475586,9.003349304199219,74.53604125976562,2.737391948699951,13.723217964172363,0.00049,0.8341407775878906,40000.0,8.56792163848877,408.1632713882291,0.9067654504939714,408.1632713882291,408.869351252731,-0.16585922241210938,0.004326731416674284,4.326731416674284,0.0,0.0,0.0,59.0,0.8904498219490051,13.784838676452637,1155.6067257203163,296.97320022583006,300.90001225471497,2.951531335532098,2.114488965510903,0.0070272146207856125,298.78552328920404,1.542933027215156,-1.2024136781692505,-0.4714486598968506,1.2024136781692505,0.4714486598968506,False,False,0.0,0.0,1.2650282382965088,0.0,pending
