sample_id,component,acoustic_weight,optical_weight,thermal_weight
W02885,CO2,7.517038727109155e-05,0.0014632063819989018,0.99846162323073
W02885,N2,0.010493685616850998,0.078610078654582,0.9108962357285669
W02886,H2,1.3839141966637989e-05,0.0005031993383111438,0.9994829615197223
W02886,CH4,0.0013567251204357734,0.0024494973672958857,0.9961937775122683
W02886,CO2,0.0008859659606055076,0.004627817903778506,0.994486216135616
W02886,N2,0.04281517546180991,0.0032471046365577013,0.9539377199016323
W02887,H2,2.1590382669837565e-05,0.0008042392765026267,0.9991741703408274
W02887,CH4,0.002637286121058391,0.004694572891779691,0.992668140987162
W02887,CO2,0.003097849728804985,0.008869227642026736,0.9880329226291683
W02887,N2,0.05328512618587143,0.00602806606883028,0.9406868077452983
W02888,H2,1.2086406372271634e-05,0.0001559379330726272,0.999831975660555
W02888,CH4,0.0008471786160170605,0.00163209755246054,0.9975207238315225
W02888,CO2,0.00046440647759695395,0.0011364152663366892,0.9983991782560664
W02888,N2,0.02120314308791052,0.0029244883683775154,0.975872368543712
W02889,H2,0.0015130808430991083,0.09237069013405534,0.9061162290228456
W02889,CH4,0.0023169714317303794,0.07520585303757579,0.9224771755306939
W02889,CO2,0.00044970081106216424,0.004470508752911009,0.9950797904360268
W02889,N2,0.008999328734708793,0.07464846280166319,0.9163522084636281
W02890,H2,0.00013644714655129412,0.00015763513405436558,0.9997059177193943
W02890,CH4,0.007073969434522275,0.0037927117490941923,0.9891333188163836
W02890,CO2,0.004705287017450051,0.01452166959324416,0.9807730433893058
W02890,N2,0.057371422674797966,0.012371266631542978,0.930257310693659
W02891,H2,4.788873434234582e-05,4.974802306784221e-05,0.9999023632425899
W02891,CH4,0.0064732575435751056,0.00244631213538598,0.991080430321039
W02891,CO2,0.013935463339621685,0.06875911068241533,0.917305425977963
W02891,N2,0.04560950035424323,0.009855968545186292,0.9445345311005704
W02892,H2,7.683192242149789e-05,0.00013352801092378838,0.9997896400666547
W02892,CH4,0.007031854629376945,0.006827927644696346,0.9861402177259267
W02892,CO2,0.012770295432530464,0.07688427514220468,0.9103454294252649
W02892,N2,0.03899847175514627,0.03893702643817943,0.9220645018066743
W02893,H2,0.0011228990243024347,0.08791317209641769,0.9109639288792799
W02893,CH4,0.03746792705143244,0.2322986479998495,0.7302334249487181
W02893,CO2,0.00024547054344957404,0.0024355120611313625,0.997319017395419
W02893,N2,0.01831845904473828,0.2930455298818911,0.6886360110733707
W02894,H2,0.00021979691959856558,0.00034291553077300547,0.9994372875496286
W02894,CH4,0.020879843621241605,0.00188477392541436,0.9772353824533441
W02894,CO2,0.0006574665832708153,0.0008025482414215054,0.9985399851753076
W02894,N2,0.015177693932924691,0.002389858323923371,0.982432447743152
W02895,H2,0.0004602828147232773,0.00040962154144248404,0.9991300956438343
W02895,CH4,0.04349058042421008,0.003245441073334204,0.9532639785024558
W02895,CO2,0.0003444635414003559,0.0013545911038970635,0.9983009453547026
W02895,N2,0.03775217664846553,0.004061429549007791,0.9581863938025267
W02896,H2,0.00012002982485645346,8.865510159259931e-05,0.9997913150735509
W02896,CH4,0.019064846597398263,0.0023952515959795497,0.9785399018066222
W02896,CO2,0.0002163652322174459,0.0005954187398188551,0.9991882160279638
W02896,N2,0.03324599674763247,0.003934142373449145,0.9628198608789184
W02929,H2,7.917099821532813e-06,0.021834868385842327,0.9781572145143362
W02929,CH4,0.0020808145426562744,0.03866324681391239,0.9592559386434314
W02929,CO2,0.004364413246970401,0.07281203518325013,0.9228235515697795
W02929,N2,0.0923746222423561,0.10151785506380537,0.8061075226938385
W02930,H2,3.447179180552262e-06,0.00022828905944624362,0.9997682637613732
W02930,CH4,0.0006282124801487806,0.0014492291830788672,0.9979225583367722
W02930,CO2,0.00012757099969400618,0.0024295579216401467,0.9974428710786658
W02930,N2,0.02042698655823198,0.0021607359564385165,0.9774122774853296
W02931,H2,8.646049188633543e-06,0.001328566680914878,0.9986627872698964
W02931,CH4,0.0023961892550208703,0.011398042720987203,0.9862057680239918
W02931,CO2,0.0026891309562680574,0.00965268962205025,0.9876581794216817
W02931,N2,0.06921411175363149,0.016993139368993358,0.9137927488773752
W02932,H2,3.4455995201685706e-06,0.00013042709503111345,0.9998661273054488
W02932,CH4,0.0009686352223837181,0.0021929003137978313,0.9968384644638185
W02932,CO2,0.00034948632947933,0.005127265332212353,0.9945232483383083
W02932,N2,0.03214661488010511,0.004283290604939064,0.9635700945149559
W02933,H2,2.7682580873569924e-05,0.008152890088059118,0.9918194273310673
W02933,CH4,0.004091254428024127,0.0974710799455197,0.8984376656264561
W02933,CO2,4.2333750862568136e-05,0.0009788121108079476,0.9989788541383294
W02933,N2,0.04936442701043061,0.1416947614262346,0.8089408115633347
W02934,H2,1.2566382564376819e-05,0.000798322740633237,0.9991891108768024
W02934,CH4,0.0016276680873450779,0.003358993427664061,0.9950133384849909
W02934,CO2,0.006064205517373955,0.024782192723812838,0.9691536017588133
W02934,N2,0.05559652661869495,0.005018262101906388,0.9393852112793988
W02935,H2,1.8163859823131567e-05,0.0010925144212966384,0.9988893217188802
W02935,CH4,0.00217936596244111,0.005331168794847155,0.9924894652427116
W02935,CO2,0.007937934304053144,0.0211662649081675,0.9708958007877793
W02935,N2,0.06310109378649198,0.00727834698467302,0.929620559228835
W02936,H2,1.7932501643271638e-05,0.0002939813847919318,0.9996880861135649
W02936,CH4,0.0017378942427411525,0.0033031120969289366,0.9949589936603299
W02936,CO2,0.003910313968224885,0.022762993358933722,0.9733266926728413
W02936,N2,0.06781554587608148,0.005945154702479197,0.9262392994214395
W02937,H2,0.00019224407316077377,0.018017478267984898,0.9817902776588544
W02937,CH4,0.010434052853318356,0.07373502200873813,0.9158309251379436
W02937,CO2,0.0054070228220071456,0.060498412362224446,0.9340945648157685
W02937,N2,0.07017661645127733,0.11432492054935812,0.8154984629993645
W02938,H2,5.898747114508094e-05,0.00021355354974605926,0.999727458979109
W02938,CH4,0.004277598766000669,0.004220467391342839,0.9915019338426564
W02938,CO2,0.00029240885992214025,0.000538221346687988,0.9991693697933898
W02938,N2,0.03718314331731346,0.008567598503190853,0.9542492581794957
W02939,H2,9.652358962921542e-05,0.00015852631881927229,0.9997449500915515
W02939,CH4,0.009150509059561628,0.003096833189809308,0.987752657750629
W02939,CO2,0.0008233642862907686,0.0028641386338287144,0.9963124970798806
W02939,N2,0.05366346132146287,0.007543979277758867,0.9387925594007782
W02940,H2,7.488244573172797e-05,0.00011008184210623573,0.999815035712162
W02940,CH4,0.006688804162327928,0.004101248890334674,0.9892099469473374
W02940,CO2,0.0020569388575487416,0.01109581279380085,0.9868472483486503
W02940,N2,0.048234748064544176,0.011643679317442302,0.9401215726180135
W02941,H2,9.331824313597044e-05,0.014792961757623962,0.98511371999924
W02941,CH4,0.012639426504790151,0.040476643455133174,0.9468839300400766
W02941,CO2,0.008349809177823174,0.07481967877428962,0.9168305120478872
W02941,N2,0.06755086957837375,0.10169616767878668,0.8307529627428395
W02942,H2,7.493362762381281e-05,0.00014220785375816696,0.9997828585186179
W02942,CH4,0.01840402565398525,0.0019161442615081455,0.9796798300845065
W02942,CO2,0.00029276796838417193,0.00101365454527115,0.9986935774863447
W02942,N2,0.02402544117473589,0.0023093156954198516,0.9736652431298443
W02943,H2,0.00030782246833936205,0.000811965977648499,0.9988802115540121
W02943,CH4,0.02085622619515976,0.00388623866831105,0.9752575351365292
W02943,CO2,0.0004225905483392412,0.0013478822175930468,0.9982295272340678
W02943,N2,0.0294982162058565,0.005009746593565722,0.9654920372005777
W02944,H2,0.00014988840793736776,0.00012329223691631195,0.9997268193551464
W02944,CH4,0.023057844351395306,0.0018281328609034027,0.9751140227877012
W02944,CO2,0.0001782423070162877,0.0006354979032149344,0.9991862597897688
W02944,N2,0.03523835629769523,0.002773964207058132,0.9619876794952467
W02961,H2,0.00014054541745490488,0.3996767478888869,0.6001827066936581
W02961,CH4,0.00017021854950894025,0.017430363004866667,0.9823994184456244
W02961,CO2,0.0013220164860179079,0.042886047208491214,0.9557919363054908
W02961,N2,0.002244641226858999,0.02665019782500095,0.97110516094814
W02962,H2,0.004083622400956359,0.4184623000497353,0.5774540775493083
W02962,CH4,0.02386588285502277,0.12943354002812074,0.8467005771168564
W02962,CO2,0.043032120377668744,0.07293161043128998,0.8840362691910413
W02962,N2,0.01417596996659946,0.008589149556875024,0.9772348804765255
W02963,H2,0.004766049622409999,0.2545733297733727,0.7406606206042173
W02963,CH4,0.0262123032903935,0.06865046834296898,0.9051372283666375
W02963,CO2,0.034691689428395324,0.09358932566556977,0.8717189849060348
W02963,N2,0.017786708433623573,0.004861723627755345,0.9773515679386211
W02964,H2,0.005731162588177139,0.08888834901093785,0.905380488400885
W02964,CH4,0.028406214445369664,0.03448438469044623,0.937109400864184
W02964,CO2,0.01452157049937482,0.04696450355789434,0.9385139259427308
W02964,N2,0.014090228010399296,0.003363500705570355,0.9825462712840304
W02965,H2,0.0029188409158172088,0.6879067141050192,0.3091744449791635
W02965,CH4,0.0004593092039671378,0.018294272043378947,0.981246418752654
W02965,CO2,0.010513668561889414,0.15157480032229234,0.8379115311158183
W02965,N2,0.0064095171078770875,0.01984497614436001,0.973745506747763
W02966,H2,0.027223069626613642,0.07780420696873194,0.8949727234046544
W02966,CH4,0.035914772738492515,0.036122399815148594,0.9279628274463589
W02966,CO2,0.01842339767775846,0.07383285053000277,0.9077437517922389
W02966,N2,0.04763721470384446,0.0030275925448306363,0.9493351927513248
W02967,H2,0.010438619851333132,0.0651188655982364,0.9244425145504305
W02967,CH4,0.016043718150648433,0.031529580094632546,0.952426701754719
W02967,CO2,0.007472398554444651,0.03249452403205306,0.9600330774135024
W02967,N2,0.012070328831681462,0.003116482576861817,0.9848131885914567
W02968,H2,0.02041463669440234,0.0831571913626473,0.8964281719429503
W02968,CH4,0.031962541239830555,0.0542218137284894,0.91381564503168
W02968,CO2,0.03078291539959993,0.05422613039351859,0.9149909542068815
W02968,N2,0.0207945702178066,0.010057659903331843,0.9691477698788616
W02969,H2,0.009977324216966853,0.6643382933278439,0.3256843824551892
W02969,CH4,0.00014471303129939218,0.00532151950690952,0.9945337674617912
W02969,CO2,0.010296720548088245,0.12737201514977034,0.8623312643021414
W02969,N2,0.0004032375035286311,0.002632977834855016,0.9969637846616163
W02970,H2,0.07487447813081176,0.30706783483905653,0.6180576870301316
W02970,CH4,0.11706532364964703,0.079689797814057,0.803244878536296
W02970,CO2,0.0015253489828541873,0.006441029487792152,0.9920336215293537
W02970,N2,0.011482135359738537,0.0019024503368272943,0.9866154143034342
W02971,H2,0.07464276377391754,0.21045765260713453,0.7148995836189479
W02971,CH4,0.1393792048424549,0.048072251250199635,0.8125485439073455
W02971,CO2,0.0040465447667768824,0.006515813308606502,0.9894376419246166
W02971,N2,0.023305323531121906,0.0007675684933108213,0.9759271079755673
W02972,H2,0.028723192165529526,0.10040307707773563,0.8708737307567349
W02972,CH4,0.03712901994372364,0.03221177982950736,0.930659200226769
W02972,CO2,0.002640902369430235,0.00628356370050546,0.9910755339300643
W02972,N2,0.00545475926046727,0.00043320891120847427,0.9941120318283242
W02973,H2,0.0066391102715358105,0.9139143391129764,0.07944655061548787
W02973,CH4,0.005491791956883846,0.018296653606035152,0.9762115544370811
W02973,CO2,0.025477342563522767,0.17998143885354148,0.7945412185829358
W02973,N2,0.006034348214694964,0.022448131827299697,0.9715175199580053
W02974,H2,0.05207018668066564,0.41924460609714476,0.5286852072221897
W02974,CH4,0.1746476625770111,0.06256814006113702,0.762784197361852
W02974,CO2,0.030633602998522743,0.16136252791713449,0.8080038690843427
W02974,N2,0.031551076112431985,0.0037953548054094235,0.9646535690821586
W02975,H2,0.03606775335641819,0.2159160233650255,0.7480162232785563
W02975,CH4,0.12275162092975811,0.03302590184660724,0.8442224772236347
W02975,CO2,0.047216689265512216,0.037841133988555396,0.9149421767459324
W02975,N2,0.01507586840761206,0.0021496717552793813,0.9827744598371085
W02976,H2,0.06739373707509176,0.20783920924142407,0.7247670536834843
W02976,CH4,0.14417991144859743,0.06719523547686491,0.7886248530745377
W02976,CO2,0.058349944666825,0.03801915602877789,0.903630899304397
W02976,N2,0.06549614860276491,0.006098566114070467,0.9284052852831647
W03249,H2,2.4322491069188383e-06,0.002646977239309105,0.9973505905115839
W03249,CH4,0.0004241513826619931,0.2165701812331221,0.783005667384216
W03249,CO2,0.00035447717511966027,0.018928991404734665,0.9807165314201456
W03249,N2,0.01804573481909793,0.3814604336945252,0.6004938314863768
W03250,H2,1.5122817515313735e-06,8.47520588156471e-05,0.9999137356594329
W03250,CH4,0.00025481692455187874,0.0014498177209586228,0.9982953653544896
W03250,CO2,1.5513044130640384e-05,0.0002739815871749664,0.9997105053686944
W03250,N2,0.006179351575778588,0.003447506386139813,0.9903731420380816
W03251,H2,2.386358764946768e-06,0.00017899015675458893,0.9998186234844806
W03251,CH4,0.0006454666278733507,0.004663389936266298,0.9946911434358603
W03251,CO2,0.00031746728471544907,0.0019136033149500962,0.9977689294003345
W03251,N2,0.01730340822267296,0.010244988412672976,0.972451603364654
W03252,H2,2.4022017398377085e-06,6.128182690347162e-05,0.9999363159713567
W03252,CH4,0.0006536217605549164,0.0023847100816669423,0.9969616681577782
W03252,CO2,7.732503687547989e-05,0.0010021251586139017,0.9989205498045106
W03252,N2,0.015933080151634277,0.008024114447165446,0.9760428054012003
W03253,H2,7.956903052677564e-05,0.007297053586521374,0.9926233773829518
W03253,CH4,0.005772846924609003,0.329327684959903,0.6648994681154878
W03253,CO2,0.00014443729979899102,0.0014194575638670414,0.998436105136334
W03253,N2,0.03778366753981107,0.41372488565754173,0.5484914468026472
W03254,H2,6.846097112603472e-06,1.9814636688731868e-05,0.9999733392661986
W03254,CH4,0.0021831570108036473,0.002306066960798473,0.9955107760283979
W03254,CO2,0.026877240289993963,0.02593255029345605,0.9471902094165501
W03254,N2,0.04755034277770609,0.019496763576133426,0.9329528936461604
W03255,H2,1.4767942993366308e-05,6.069419287030354e-05,0.9999245378641363
W03255,CH4,0.002242852233031108,0.0026441636877790366,0.9951129840791899
W03255,CO2,0.010019177570367525,0.012459485559878287,0.9775213368697542
W03255,N2,0.03987701889748477,0.01815642169432606,0.9419665594081892
W03256,H2,2.7045350128210258e-05,6.968048947792805e-05,0.9999032741603938
W03256,CH4,0.0032740664733593747,0.00405346577388497,0.9926724677527556
W03256,CO2,0.012802563677154112,0.012415383702253665,0.9747820526205923
W03256,N2,0.05210155038162338,0.031148250452368745,0.9167501991660079
W03257,H2,0.0002230014007354405,0.0035214618893657013,0.9962555367098987
W03257,CH4,0.009415194285474554,0.1954062138493309,0.7951785918651946
W03257,CO2,0.019012243385843498,0.1264582427849166,0.8545295138292399
W03257,N2,0.036744838817645974,0.3528200348979601,0.610435126284394
W03258,H2,3.282935255947073e-05,0.00019273162138911778,0.9997744390260515
W03258,CH4,0.005162932572561755,0.0024464432806934402,0.992390624146745
W03258,CO2,0.0004411447102110848,0.0006840868077168345,0.998874768482072
W03258,N2,0.016085335754689276,0.0028154474066122885,0.9810992168386985
W03259,H2,7.281241103401323e-05,0.0002336837696607649,0.9996935038193051
W03259,CH4,0.006355893806254194,0.003446373988111268,0.9901977322056346
W03259,CO2,0.00041781808120006466,0.00104290907630917,0.9985392728424907
W03259,N2,0.04927944695214946,0.004466554772866109,0.9462539982749845
W03260,H2,0.00015303758313398995,0.00019863244957022235,0.9996483299672957
W03260,CH4,0.011594735381402835,0.003925032748634814,0.9844802318699623
W03260,CO2,0.0004220854991326601,0.0017845795772070214,0.9977933349236603
W03260,N2,0.09797879741009706,0.007364324302012649,0.8946568782878904
W03261,H2,0.00022477666147790738,0.006491616815159919,0.9932836065233622
W03261,CH4,0.0374606083068197,0.30464364458540816,0.6578957471077721
W03261,CO2,0.0016199693976818419,0.007984552540121785,0.9903954780621964
W03261,N2,0.0386385406067104,0.40973869825091286,0.5516227611423768
W03262,H2,0.004748531563857916,0.36652372104085035,0.6287277473952917
W03262,CH4,0.003287019929580352,0.0011035531116281594,0.9956094269587915
W03262,CO2,0.09824588780080998,0.5545172593886907,0.3472368528104993
W03262,N2,0.0716085649770632,0.008083709304724846,0.920307725718212
W03263,H2,0.004243926628552794,0.09047034885900232,0.9052857245124449
W03263,CH4,0.011058468672005757,0.001665462579677737,0.9872760687483164
W03263,CO2,0.12247896672263478,0.24322871367941293,0.6342923195979522
W03263,N2,0.06468121843273524,0.006288097486325402,0.9290306840809394
W03264,H2,0.004790273929577245,0.014756983937901095,0.9804527421325216
W03264,CH4,0.008731451463324925,0.0014929090931188056,0.9897756394435563
W03264,CO2,0.1804121448735461,0.3355875568652303,0.48400029826122354
W03264,N2,0.0552087217245658,0.008670203625058798,0.9361210746503754
W03297,H2,4.288602303053737e-06,0.006053767308560449,0.9939419440891364
W03297,CH4,0.0014964902837432807,0.1077913554610411,0.8907121542552155
W03297,CO2,3.451319742648588e-05,0.0012577505083299786,0.9987077362942435
W03297,N2,0.051263508185454734,0.13465368245079726,0.814082809363748
W03298,H2,0.006509961603668932,0.18463402292790745,0.8088560154684236
W03298,CH4,0.021081469982324238,0.09933593813588504,0.8795825918817908
W03298,CO2,0.011015235445287095,0.06599625484688715,0.9229885097078259
W03298,N2,0.0075473057016849756,0.006248677618881577,0.9862040166794335
W03299,H2,0.004892672141050054,0.11673045971664091,0.878376868142309
W03299,CH4,0.01601373174194567,0.06918305771113241,0.9148032105469219
W03299,CO2,0.007496834569031571,0.0716518602258747,0.9208513052050937
W03299,N2,0.005292595546317971,0.004121260511591486,0.9905861439420907
W03300,H2,0.00877471659250961,0.21260948852472228,0.7786157948827682
W03300,CH4,0.030131798990463202,0.12854250400454936,0.8413256970049874
W03300,CO2,0.008995969176347162,0.09159286430285986,0.899411166520793
W03300,N2,0.008556596318240526,0.013520938232806978,0.9779224654489526
W03301,H2,1.9358907215417237e-05,0.02974653509516258,0.970234105997622
W03301,CH4,0.0033583435187131755,0.061940811004359074,0.9347008454769278
W03301,CO2,3.621508015034515e-05,0.0008756726081487222,0.9990881123117009
W03301,N2,0.025404397472807507,0.10218583624369881,0.8724097662834936
W03302,H2,0.016871459844373733,0.11590371186308737,0.867224828292539
W03302,CH4,0.03263808512204373,0.08582617871111256,0.8815357361668437
W03302,CO2,0.00042226186215911775,0.00046450071089584026,0.999113237426945
W03302,N2,0.029377287314639587,0.022032265154911787,0.9485904475304486
W03303,H2,0.02569809463204375,0.1593444337574711,0.8149574716104852
W03303,CH4,0.04424490977152931,0.131454117251101,0.8243009729773697
W03303,CO2,0.0009820421818682195,0.000870255010238768,0.998147702807893
W03303,N2,0.03694650472562507,0.02403993854905916,0.9390135567253158
W03304,H2,0.011691243889104256,0.2204801933390796,0.7678285627718162
W03304,CH4,0.021584662655669832,0.19763415679734914,0.7807811805469811
W03304,CO2,0.011629069489870428,0.007277563651162078,0.9810933668589675
W03304,N2,0.026739482609297358,0.01592112154722965,0.9573393958434729
W03305,H2,0.0008278921774740304,0.060430582693275114,0.9387415251292508
W03305,CH4,0.013561307492333944,0.07351152159603741,0.9129271709116287
W03305,CO2,0.0001071630615201243,0.0007859405634393231,0.9991068963750406
W03305,N2,0.02232489909135098,0.12363553555177995,0.8540395653568691
W03306,H2,0.005820549090107498,0.035283083647927045,0.9588963672619654
W03306,CH4,0.0003584518429351538,0.00025114372826885446,0.999390404428796
W03306,CO2,0.03162768409417005,0.05774122227268289,0.9106310936331471
W03306,N2,0.0021073820241620136,0.00022413658551568511,0.9976684813903223
W03307,H2,0.013061641997954492,0.06981029759461128,0.9171280604074342
W03307,CH4,0.00032409863516669966,0.00020873858093597582,0.9994671627838972
W03307,CO2,0.06856722756919713,0.07728000951886156,0.8541527629119413
W03307,N2,0.0037697017881950065,0.00019189670470469094,0.9960384015071003
W03308,H2,0.013371619302298124,0.06285652375465388,0.923771856943048
W03308,CH4,0.00015628926597418343,0.00025415818281096194,0.9995895525512148
W03308,CO2,0.04018794299551118,0.09039398091299128,0.8694180760914975
W03308,N2,0.00176685429794288,0.00027312433872889283,0.9979600213633282
W03309,H2,0.0006377663275536826,0.06985060875625591,0.9295116249161903
W03309,CH4,0.033622395252496634,0.04751394487789042,0.9188636598696129
W03309,CO2,0.00010188349430333105,0.0004788020878563247,0.9994193144178404
W03309,N2,0.018227817173373878,0.0876380347154835,0.8941341481111427
W03310,H2,0.03992456724988211,0.025808400374937798,0.93426703237518
W03310,CH4,0.0010734443421709801,0.00015943596905767984,0.9987671196887713
W03310,CO2,0.05145858801040761,0.13672550779581696,0.8118159041937754
W03310,N2,0.0013027432470883223,0.00023050772835143835,0.9984667490245602
W03311,H2,0.047824954442657955,0.020083844051084668,0.9320912015062573
W03311,CH4,0.0004940337108142649,6.483122632683145e-05,0.9994411350628588
W03311,CO2,0.06969545958543441,0.10194897911484865,0.8283555612997169
W03311,N2,0.0009254008581171753,9.045754662545313e-05,0.9989841415952574
W03312,H2,0.023557649578608078,0.027700406701105657,0.9487419437202862
W03312,CH4,0.0006951242049996773,0.0002034327153747776,0.9991014430796256
W03312,CO2,0.036115061049062064,0.07032189229723852,0.8935630466536995
W03312,N2,0.0009526777830623834,0.00047687808677105185,0.9985704441301666
W03345,H2,3.1802984310630965e-06,0.011539670333620555,0.9884571493679484
W03345,CH4,0.0010644138997900415,0.17250605154420537,0.8264295345560045
W03345,CO2,5.057811412740921e-05,0.0016031777807561753,0.9983462441051164
W03345,N2,0.037508764136091007,0.2537428559200589,0.7087483799438501
W03346,H2,0.004275477947552363,0.051172409659677266,0.9445521123927704
W03346,CH4,0.01656483471614927,0.036253891996389814,0.9471812732874609
W03346,CO2,0.00931941131648219,0.1469193289047674,0.8437612597787505
W03346,N2,0.015819894247687295,0.00859327707556587,0.9755868286767468
W03347,H2,0.0025167413344159366,0.050266450398189014,0.947216808267395
W03347,CH4,0.011067107310345058,0.03443779511923748,0.9544950975704174
W03347,CO2,0.008541842044412083,0.17675317468186125,0.8147049832737266
W03347,N2,0.008751251953462548,0.008344801895139359,0.9829039461513981
W03348,H2,0.0034274472931460753,0.0558987624438962,0.9406737902629576
W03348,CH4,0.013532810463043447,0.041627948141870076,0.9448392413950865
W03348,CO2,0.005158188664126584,0.14917634517727513,0.8456654661585983
W03348,N2,0.011655369905538138,0.01301824358630429,0.9753263865081576
W03349,H2,0.0009113073373933577,0.6006085392823188,0.39848015338028786
W03349,CH4,0.001444969827593883,0.0786915474869782,0.9198634826854278
W03349,CO2,0.002982880306742657,0.042374587446008374,0.9546425322472489
W03349,N2,0.008292851185649396,0.07641276967395176,0.9152943791403988
W03350,H2,0.013847919120286942,0.13572393673705507,0.8504281441426581
W03350,CH4,0.02260423726520474,0.1194495944585017,0.8579461682762934
W03350,CO2,0.037474599320750646,0.15565251095778126,0.8068728897214681
W03350,N2,0.08907137858786934,0.04128203068047327,0.8696465907316574
W03351,H2,0.015133013368337996,0.02371374456724036,0.9611532420644217
W03351,CH4,0.02745872230653133,0.020553394389523447,0.9519878833039452
W03351,CO2,0.019208150080315803,0.09194255553619361,0.8888492943834905
W03351,N2,0.06355984312976486,0.007277669428703422,0.9291624874415316
W03352,H2,0.013461396624255717,0.12490219187728718,0.8616364114984572
W03352,CH4,0.02216036663221591,0.12453004696331703,0.853309586404467
W03352,CO2,0.033756477639712436,0.10342636210979976,0.8628171602504878
W03352,N2,0.10174077031634919,0.06474997901908988,0.833509250664561
W03353,H2,0.00021705577136800334,0.023748029823149344,0.9760349144054827
W03353,CH4,0.007768634076716829,0.24030936440663664,0.7519220015166466
W03353,CO2,0.00012042878649657546,0.0017136411896295162,0.9981659300238739
W03353,N2,0.03755138012158023,0.3599548879646685,0.6024937319137512
W03354,H2,0.09939791892855872,0.04984139011607634,0.850760690955365
W03354,CH4,0.1210983106029589,0.041336209472540617,0.8375654799245005
W03354,CO2,0.02538710469488947,0.0640545075255638,0.9105583877795467
W03354,N2,0.10815999269510665,0.01408281140437698,0.8777571959005163
W03355,H2,0.04831014626199689,0.08327135975404952,0.8684184939839537
W03355,CH4,0.07363767039170532,0.0667091936077827,0.8596531360005121
W03355,CO2,0.03209872677172002,0.15758551216659686,0.8103157610616831
W03355,N2,0.24214735600586954,0.016195396889069798,0.7416572471050606
W03356,H2,0.0250171548127569,0.06478391116571491,0.9101989340215283
W03356,CH4,0.0433327526782171,0.05996753533282034,0.8966997119889626
W03356,CO2,0.027838646677373412,0.0795206951073457,0.8926406582152808
W03356,N2,0.09032105890860215,0.02991940681928422,0.8797595342721136
W03357,H2,0.0003377372620535778,0.012340222999308073,0.9873220397386384
W03357,CH4,0.020920278901816674,0.11253009893796175,0.8665496221602217
W03357,CO2,0.00045382316943944154,0.0011646195862907505,0.9983815572442698
W03357,N2,0.03368328963857344,0.15760230373158104,0.8087144066298454
W03358,H2,0.10430823357649169,0.06791404594957862,0.8277777204739297
W03358,CH4,0.14221816301944576,0.06004624847024337,0.7977355885103108
W03358,CO2,0.02744700335308726,0.04942137542757833,0.9231316212193345
W03358,N2,0.03774432301044972,0.027233279520085907,0.9350223974694644
W03359,H2,0.08980455761087801,0.05716730731055285,0.8530281350785691
W03359,CH4,0.11161214487027704,0.05290197588965484,0.835485879240068
W03359,CO2,0.05369159761620421,0.0370136540246408,0.9092947483591549
W03359,N2,0.05765231798565144,0.024882301859925182,0.9174653801544232
W03360,H2,0.12087612907862116,0.111179932417352,0.7679439385040268
W03360,CH4,0.14495044374236313,0.1104612033668792,0.7445883528907578
W03360,CO2,0.04949567443304933,0.03646736628079848,0.9140369592861521
W03360,N2,0.07390606691211007,0.06662706750272662,0.8594668655851633
W03537,H2,0.00010742297931159459,0.9203280732385627,0.07956450378212584
W03537,CH4,0.0004251171437217999,0.03087388912669875,0.9687009937295795
W03537,CO2,0.0027583961002115845,0.11928885141936006,0.8779527524804285
W03537,N2,0.00882399828869053,0.03711451228374461,0.9540614894275649
W03538,H2,0.0015320896681060023,0.7201309064671951,0.2783370038646988
W03538,CH4,0.02042104955943629,0.11761769811255261,0.8619612523280111
W03538,CO2,0.004108752821541703,0.11912790698899091,0.8767633401894673
W03538,N2,0.0224668611034962,0.00603993851050193,0.9714932003860018
W03539,H2,0.0029923765865607008,0.5799226241312831,0.41708499928215614
W03539,CH4,0.028818802095486637,0.09377927731234502,0.8774019205921684
W03539,CO2,0.006823622139343829,0.06557051692614602,0.9276058609345101
W03539,N2,0.03956069370030015,0.004139009075547305,0.9563002972241524
W03540,H2,0.0038698467542275074,0.30550981630620944,0.6906203369395632
W03540,CH4,0.022152851133791774,0.07943193475080304,0.8984152141154051
W03540,CO2,0.0016984517322643485,0.02969694650601331,0.9686046017617224
W03540,N2,0.027857941465098235,0.004153062365538797,0.967988996169363
W03541,H2,0.000296108173808841,0.8260939618226029,0.17360993000358843
W03541,CH4,0.0016070051134772939,0.02726790570517486,0.9711250891813478
W03541,CO2,0.0019416301849676813,0.02997356449784677,0.9680848053171854
W03541,N2,0.012178268764721265,0.04039217123894536,0.9474295599963334
W03542,H2,0.032979956100878116,0.17624632888558253,0.7907737150135394
W03542,CH4,0.02124873963616831,0.03315518541762848,0.9455960749462032
W03542,CO2,0.0037249098112582756,0.00886568684840443,0.9874094033403373
W03542,N2,0.06426182261655684,0.005473252159370959,0.9302649252240722
W03543,H2,0.016285432885846284,0.16054566301594975,0.823168904098204
W03543,CH4,0.010167569427856168,0.029218838059677864,0.9606135925124659
W03543,CO2,0.001970523636781648,0.009142256106212776,0.9888872202570057
W03543,N2,0.026587504557677957,0.004113497856173083,0.969298997586149
W03544,H2,0.02687548736721001,0.08173089477337511,0.891393617859415
W03544,CH4,0.014946579309312194,0.014527281229422833,0.970526139461265
W03544,CO2,0.001447023946714067,0.003773337280211878,0.9947796387730741
W03544,N2,0.06527598383396455,0.003953680115873509,0.930770336050162
